wall_time,episode_phase,probe_phase,phase_elapsed,active_gate_index,frame_id,detected,track_id,candidate_count,tracking_confidence,tracking_missed_frames,track_switched,track_switch_reason,association_score,rejected_edge_fragments,selected_cx,selected_cy,selected_area_px,candidates_json,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust,termination_reason
1784258427.5176816,RESET_REQUESTED,RESETTING,,,,False,,0,,,False,,,0,,,,[],0.0,0.0,0.0,0.0,
1784258427.5380774,RESET_REQUESTED,RESETTING,,,505995,True,1,2,1.0,0,True,acquired,,0,324.8063670411985,176.46367041198502,1335.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8063670411985, 176.46367041198502], ""area_px"": 1335.0, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.55115511551156, 219.2062706270627], ""area_px"": 303.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
1784258427.5582008,RESET_REQUESTED,RESETTING,,,505997,True,1,2,1.0,0,False,,0.0,0,324.7688855646971,176.47444527549237,1337.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.7688855646971, 176.47444527549237], ""area_px"": 1337.0, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.51803278688527, 219.20819672131148], ""area_px"": 305.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
1784258427.5782304,RESET_REQUESTED,RESETTING,,,505997,True,1,2,1.0,0,False,,0.0,0,324.7688855646971,176.47444527549237,1337.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.7688855646971, 176.47444527549237], ""area_px"": 1337.0, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.51803278688527, 219.20819672131148], ""area_px"": 305.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
1784258427.5978754,RESET_REQUESTED,RESETTING,,,505998,True,1,2,0.9993574860730032,0,False,,0.0006425139269967785,0,324.8063670411985,176.4756554307116,1335.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8063670411985, 176.4756554307116], ""area_px"": 1335.0, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.5296052631579, 219.17763157894737], ""area_px"": 304.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
1784258427.617787,RESET_REQUESTED,RESETTING,,,505998,True,1,2,0.9993574860730032,0,False,,0.0006425139269967785,0,324.8063670411985,176.4756554307116,1335.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8063670411985, 176.4756554307116], ""area_px"": 1335.0, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.5296052631579, 219.17763157894737], ""area_px"": 304.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
1784258427.6380115,RESET_REQUESTED,RESETTING,,,505999,True,1,2,0.9993501882187346,0,False,,0.0006498117812654088,0,324.82753894081,176.4827414330218,1337.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.82753894081, 176.4827414330218], ""area_px"": 1337.5, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.51147540983607, 219.14918032786886], ""area_px"": 305.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
1784258427.6582794,RESET_REQUESTED,RESETTING,,,505999,True,1,2,0.9993501882187346,0,False,,0.0006498117812654088,0,324.82753894081,176.4827414330218,1337.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.82753894081, 176.4827414330218], ""area_px"": 1337.5, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.51147540983607, 219.14918032786886], ""area_px"": 305.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
1784258427.6780994,RESET_REQUESTED,RESETTING,,,506000,True,1,2,0.9986792487317707,0,False,,0.0013207512682293324,0,324.801043219076,176.54185295578736,1342.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.801043219076, 176.54185295578736], ""area_px"": 1342.0, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.5114006514658, 219.20955483170465], ""area_px"": 307.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
1784258427.6979742,RESET_REQUESTED,RESETTING,,,506001,True,1,2,0.9995719031703344,0,False,,0.00042809682966560953,0,324.8002729189927,176.56159285448456,1343.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8002729189927, 176.56159285448456], ""area_px"": 1343.5, ""has_hole"": true}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.512987012987, 219.2397186147186], ""area_px"": 308.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0,
