wall_time,episode_phase,probe_phase,phase_elapsed,active_gate_index,frame_id,detected,track_id,candidate_count,tracking_confidence,tracking_missed_frames,track_switched,track_switch_reason,association_score,rejected_edge_fragments,selected_cx,selected_cy,selected_area_px,candidates_json,cmd_roll_rate,cmd_pitch_rate,cmd_yaw_rate,cmd_thrust
1784257936.6462803,RESET_REQUESTED,RESETTING,,,,False,,0,,,False,,,0,,,,[],0.0,0.0,0.0,0.0
1784257936.666801,RESET_REQUESTED,RESETTING,,,491270,True,1,2,1.0,0,True,acquired,,0,324.45751633986924,176.29350104821802,1351.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.45751633986924, 176.29350104821802], ""area_px"": 1351.5, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.32218683651803, 219.48354564755837], ""area_px"": 314.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.6864426,RESET_REQUESTED,RESETTING,,,491271,True,3,2,1.0,0,True,acquired,,0,324.4616142945163,176.30696241528034,1352.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.4616142945163, 176.30696241528034], ""area_px"": 1352.5, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.3258547008547, 219.33173076923077], ""area_px"": 312.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.7066724,RESET_REQUESTED,RESETTING,,,491272,True,5,2,1.0,0,True,acquired,,0,324.4827032369656,176.261304670126,1349.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.4827032369656, 176.261304670126], ""area_px"": 1349.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.1239583333333, 219.26354166666664], ""area_px"": 320.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.7266529,RESET_REQUESTED,RESETTING,,,491273,True,7,2,0.996461251665691,0,False,,0.0035387483343090513,0,324.56294391378884,176.42223855008572,1361.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.56294391378884, 176.42223855008572], ""area_px"": 1361.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.2292632663575, 219.32766615146832], ""area_px"": 323.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.746681,WAITING_FOR_ARM,RESETTING,,0,491273,True,10,2,1.0,0,True,acquired,,0,324.56294391378884,176.42223855008572,1361.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.56294391378884, 176.42223855008572], ""area_px"": 1361.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.2292632663575, 219.32766615146832], ""area_px"": 323.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.76659,WAITING_FOR_ARM,RESETTING,,0,491274,True,11,2,1.0,0,True,acquired,,0,324.5,176.5,1367.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.5, 176.5], ""area_px"": 1367.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.08320493066253, 219.25166923472005], ""area_px"": 324.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.7886655,WAITING_FOR_ARM,RESETTING,,0,491274,True,14,2,1.0,0,True,acquired,,0,324.5,176.5,1367.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.5, 176.5], ""area_px"": 1367.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.08320493066253, 219.25166923472005], ""area_px"": 324.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.8068182,WAITING_FOR_ARM,RESETTING,,0,491275,True,15,2,1.0,0,False,,0.0,0,324.5,176.5,1367.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.5, 176.5], ""area_px"": 1367.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.11402157164866, 219.306625577812], ""area_px"": 324.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.826336,WAITING_FOR_ARM,RESETTING,,0,491275,True,16,2,1.0,0,True,acquired,,0,324.5,176.5,1367.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.5, 176.5], ""area_px"": 1367.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.11402157164866, 219.306625577812], ""area_px"": 324.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.8467813,WAITING_FOR_ARM,RESETTING,,0,491276,True,17,2,1.0,0,True,acquired,,0,324.4541009656521,176.54296540765185,1363.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.4541009656521, 176.54296540765185], ""area_px"": 1363.5, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.06246799795184, 219.3763440860215], ""area_px"": 325.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.8666193,WAITING_FOR_ARM,RESETTING,,0,491277,True,19,2,0.9941876968510326,0,False,,0.005812303148967407,0,324.2519841269841,176.76674107142858,1344.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.2519841269841, 176.76674107142858], ""area_px"": 1344.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.07452782031646, 219.29300663603877], ""area_px"": 326.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.8864071,WAITING_FOR_ARM,RESETTING,,0,491277,True,22,2,1.0,0,True,acquired,,0,324.2519841269841,176.76674107142858,1344.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.2519841269841, 176.76674107142858], ""area_px"": 1344.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.07452782031646, 219.29300663603877], ""area_px"": 326.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.906673,WAITING_FOR_ARM,RESETTING,,0,491278,True,23,2,1.0,0,True,acquired,,0,324.26246719160105,176.9087614048244,1333.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.26246719160105, 176.9087614048244], ""area_px"": 1333.5, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.0684022460439, 219.1827462991322], ""area_px"": 326.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.9288888,WAITING_FOR_ARM,RESETTING,,0,491279,True,25,2,0.9974632607193585,0,False,,0.00253673928064148,0,324.3046554934823,176.80459342023588,1342.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.3046554934823, 176.80459342023588], ""area_px"": 1342.5, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.0906749098403, 219.20865533230292], ""area_px"": 323.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.9467711,WAITING_FOR_ARM,RESETTING,,0,491279,True,27,2,1.0,0,True,acquired,,0,324.3046554934823,176.80459342023588,1342.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.3046554934823, 176.80459342023588], ""area_px"": 1342.5, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.0906749098403, 219.20865533230292], ""area_px"": 323.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.9663994,WAITING_FOR_ARM,RESETTING,,0,491280,True,29,2,0.9969878983901233,0,False,,0.0030121016098767052,0,324.402983234714,176.6606262327416,1352.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.402983234714, 176.6606262327416], ""area_px"": 1352.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.02127659574467, 219.25177304964538], ""area_px"": 329.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257936.9864624,WAITING_FOR_ARM,RESETTING,,0,491280,True,31,2,1.0,0,True,acquired,,0,324.402983234714,176.6606262327416,1352.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.402983234714, 176.6606262327416], ""area_px"": 1352.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.02127659574467, 219.25177304964538], ""area_px"": 329.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.006637,WAITING_FOR_ARM,RESETTING,,0,491281,True,33,2,1.0,0,True,acquired,,0,324.4241978937056,176.5758021062944,1361.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.4241978937056, 176.5758021062944], ""area_px"": 1361.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.0284987277354, 219.21170483460557], ""area_px"": 327.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.0267465,WAITING_FOR_ARM,RESETTING,,0,491281,True,35,2,1.0,0,True,acquired,,0,324.4241978937056,176.5758021062944,1361.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.4241978937056, 176.5758021062944], ""area_px"": 1361.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.0284987277354, 219.21170483460557], ""area_px"": 327.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.0466907,WAITING_FOR_ARM,RESETTING,,0,491282,True,37,2,1.0,0,True,acquired,,0,324.49810536609215,176.54602126879354,1363.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.49810536609215, 176.54602126879354], ""area_px"": 1363.5, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.13097072419106, 219.22958397534669], ""area_px"": 324.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.0668254,WAITING_FOR_ARM,RESETTING,,0,491283,True,38,2,0.8495899895810383,0,False,,0.1504100104189617,0,324.84254199554744,178.5727585509006,823.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.84254199554744, 178.5727585509006], ""area_px"": 823.5, ""has_hole"": false}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.1171032357473, 219.30559835644578], ""area_px"": 324.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.0865996,WAITING_FOR_ARM,RESETTING,,0,491283,True,42,2,1.0,0,True,acquired,,0,324.84254199554744,178.5727585509006,823.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.84254199554744, 178.5727585509006], ""area_px"": 823.5, ""has_hole"": false}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.1171032357473, 219.30559835644578], ""area_px"": 324.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.1072307,WAITING_FOR_ARM,RESETTING,,0,491284,True,43,2,1.0,0,True,acquired,,0,324.51758241758245,176.5264957264957,1365.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.51758241758245, 176.5264957264957], ""area_px"": 1365.0, ""has_hole"": true}, {""bbox"": [327, 210, 19, 20], ""centroid"": [336.18524251805985, 219.22807017543857], ""area_px"": 323.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.126834,WAITING_FOR_ARM,RESETTING,,0,491285,True,45,2,1.0,0,False,,0.0,0,324.51758241758245,176.5264957264957,1365.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.51758241758245, 176.5264957264957], ""area_px"": 1365.0, ""has_hole"": true}, {""bbox"": [326, 210, 20, 20], ""centroid"": [336.250662427133, 219.5087440381558], ""area_px"": 314.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.1464815,WAITING_FOR_ARM,RESETTING,,0,491285,True,48,2,1.0,0,True,acquired,,0,324.51758241758245,176.5264957264957,1365.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.51758241758245, 176.5264957264957], ""area_px"": 1365.0, ""has_hole"": true}, {""bbox"": [326, 210, 20, 20], ""centroid"": [336.250662427133, 219.5087440381558], ""area_px"": 314.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.1668444,WAITING_FOR_ARM,RESETTING,,0,491286,True,49,1,1.0,0,True,acquired,,0,324.5029304029304,176.5,1365.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.5029304029304, 176.5], ""area_px"": 1365.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.1864293,WAITING_FOR_ARM,RESETTING,,0,491286,True,51,1,1.0,0,True,acquired,,0,324.5029304029304,176.5,1365.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.5029304029304, 176.5], ""area_px"": 1365.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.2067327,WAITING_FOR_ARM,RESETTING,,0,491287,True,53,1,1.0,0,True,acquired,,0,324.52872718363346,176.4406468210217,1360.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.52872718363346, 176.4406468210217], ""area_px"": 1360.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.2264032,WAITING_FOR_ARM,RESETTING,,0,491288,True,54,1,0.77677327361713,0,False,,0.22322672638287,0,324.8844427823485,192.45051109449014,1337.0,"[{""bbox"": [306, 174, 38, 38], ""centroid"": [324.8844427823485, 192.45051109449014], ""area_px"": 1337.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.2465787,WAITING_FOR_ARM,RESETTING,,0,491288,True,57,1,1.0,0,True,acquired,,0,324.8844427823485,192.45051109449014,1337.0,"[{""bbox"": [306, 174, 38, 38], ""centroid"": [324.8844427823485, 192.45051109449014], ""area_px"": 1337.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.2668324,WAITING_FOR_ARM,RESETTING,,0,491288,True,59,1,1.0,0,True,acquired,,0,324.8844427823485,192.45051109449014,1337.0,"[{""bbox"": [306, 174, 38, 38], ""centroid"": [324.8844427823485, 192.45051109449014], ""area_px"": 1337.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.2864463,WAITING_FOR_ARM,RESETTING,,0,491289,True,60,1,1.0,0,True,acquired,,0,324.600327910203,178.09912977676882,1321.5,"[{""bbox"": [306, 160, 38, 37], ""centroid"": [324.600327910203, 178.09912977676882], ""area_px"": 1321.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.3065078,WAITING_FOR_ARM,RESETTING,,0,491290,True,62,1,1.0,0,True,acquired,,0,324.60430504305043,176.49643296432964,1355.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.60430504305043, 176.49643296432964], ""area_px"": 1355.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.3265097,WAITING_FOR_ARM,RESETTING,,0,491290,True,64,1,1.0,0,True,acquired,,0,324.60430504305043,176.49643296432964,1355.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.60430504305043, 176.49643296432964], ""area_px"": 1355.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.3467696,WAITING_FOR_ARM,RESETTING,,0,491291,True,65,1,0.9932624292644917,0,False,,0.006737570735508307,0,324.93355855855856,176.46158658658658,1332.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.93355855855856, 176.46158658658658], ""area_px"": 1332.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.366429,WAITING_FOR_ARM,RESETTING,,0,491292,True,66,1,0.9994743770250307,0,False,,0.0005256229749692569,0,324.98221888304533,176.47808665164035,1331.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.98221888304533, 176.47808665164035], ""area_px"": 1331.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.389488,WAITING_FOR_ARM,RESETTING,,0,491292,True,69,1,1.0,0,True,acquired,,0,324.98221888304533,176.47808665164035,1331.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.98221888304533, 176.47808665164035], ""area_px"": 1331.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.406765,WAITING_FOR_ARM,RESETTING,,0,491293,True,70,1,1.0,0,True,acquired,,0,324.9802005012531,176.4739348370927,1330.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.9802005012531, 176.4739348370927], ""area_px"": 1330.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.4266858,WAITING_FOR_ARM,RESETTING,,0,491293,True,72,1,1.0,0,True,acquired,,0,324.9802005012531,176.4739348370927,1330.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.9802005012531, 176.4739348370927], ""area_px"": 1330.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.4465125,WAITING_FOR_ARM,RESETTING,,0,491294,True,73,1,1.0,0,True,acquired,,0,324.9724724724725,176.49174174174175,1332.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.9724724724725, 176.49174174174175], ""area_px"": 1332.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.467944,WAITING_FOR_ARM,RESETTING,,0,491294,True,75,1,1.0,0,True,acquired,,0,324.9724724724725,176.49174174174175,1332.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.9724724724725, 176.49174174174175], ""area_px"": 1332.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.4871185,WAITING_FOR_ARM,RESETTING,,0,491295,True,76,1,1.0,0,True,acquired,,0,324.9756526104417,176.39093875502007,1328.0,"[{""bbox"": [306, 157, 38, 39], ""centroid"": [324.9756526104417, 176.39093875502007], ""area_px"": 1328.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.5064175,WAITING_FOR_ARM,RESETTING,,0,491296,True,77,1,0.9927812486386361,0,False,,0.007218751361363856,0,324.912734082397,176.47515605493132,1335.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.912734082397, 176.47515605493132], ""area_px"": 1335.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.5267754,WAITING_FOR_ARM,RESETTING,,0,491296,True,79,1,1.0,0,True,acquired,,0,324.912734082397,176.47515605493132,1335.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.912734082397, 176.47515605493132], ""area_px"": 1335.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.5466802,WAITING_FOR_ARM,RESETTING,,0,491297,True,81,1,1.0,0,True,acquired,,0,324.92588412340103,176.41898670679709,1329.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.92588412340103, 176.41898670679709], ""area_px"": 1329.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.566755,WAITING_FOR_ARM,RESETTING,,0,491298,True,82,1,0.9981778176012847,0,False,,0.0018221823987153419,0,324.86452095808386,176.42976546906186,1336.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.86452095808386, 176.42976546906186], ""area_px"": 1336.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.5890596,WAITING_FOR_ARM,RESETTING,,0,491298,True,84,1,1.0,0,True,acquired,,0,324.86452095808386,176.42976546906186,1336.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.86452095808386, 176.42976546906186], ""area_px"": 1336.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.6069016,WAITING_FOR_ARM,RESETTING,,0,491298,True,86,1,1.0,0,True,acquired,,0,324.86452095808386,176.42976546906186,1336.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.86452095808386, 176.42976546906186], ""area_px"": 1336.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.6267092,WAITING_FOR_ARM,RESETTING,,0,491300,True,86,1,0.9994073816515676,0,False,,0.0005926183484324032,0,324.88360778443115,176.43612774451097,1336.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.88360778443115, 176.43612774451097], ""area_px"": 1336.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.6465952,WAITING_FOR_ARM,RESETTING,,0,491301,True,88,1,0.9997229684931223,0,False,,0.00027703150687774644,0,324.8921348314607,176.44406991260922,1335.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8921348314607, 176.44406991260922], ""area_px"": 1335.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.6667688,WAITING_FOR_ARM,RESETTING,,0,491301,True,90,1,1.0,0,True,acquired,,0,324.8921348314607,176.44406991260922,1335.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8921348314607, 176.44406991260922], ""area_px"": 1335.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.6867268,WAITING_FOR_ARM,RESETTING,,0,491301,True,92,1,1.0,0,True,acquired,,0,324.8921348314607,176.44406991260922,1335.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8921348314607, 176.44406991260922], ""area_px"": 1335.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.706452,WAITING_FOR_ARM,RESETTING,,0,491302,True,94,1,0.9993604151466013,0,False,,0.0006395848533986501,0,324.8419540229885,176.3956771614193,1334.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8419540229885, 176.3956771614193], ""area_px"": 1334.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.7267756,WAITING_FOR_ARM,RESETTING,,0,491303,True,95,1,0.9990522298906197,0,False,,0.0009477701093802886,0,324.87060583395663,176.44103714784342,1337.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.87060583395663, 176.44103714784342], ""area_px"": 1337.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.7465968,WAITING_FOR_ARM,RESETTING,,0,491303,True,98,1,1.0,0,True,acquired,,0,324.87060583395663,176.44103714784342,1337.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.87060583395663, 176.44103714784342], ""area_px"": 1337.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.7668893,WAITING_FOR_ARM,RESETTING,,0,491303,True,100,1,1.0,0,True,acquired,,0,324.87060583395663,176.44103714784342,1337.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.87060583395663, 176.44103714784342], ""area_px"": 1337.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.7891748,WAITING_FOR_ARM,RESETTING,,0,491304,True,101,1,1.0,0,True,acquired,,0,324.9036399900274,176.46821241585639,1337.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.9036399900274, 176.46821241585639], ""area_px"": 1337.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.806457,WAITING_FOR_ARM,RESETTING,,0,491305,True,102,1,0.9986884616407944,0,False,,0.0013115383592056321,0,324.84849614715387,176.4108873974646,1341.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.84849614715387, 176.4108873974646], ""area_px"": 1341.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.8266602,WAITING_FOR_ARM,RESETTING,,0,491306,True,103,1,0.9980921927776075,0,False,,0.0019078072223924294,0,324.8979642812539,176.48994629699013,1334.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8979642812539, 176.48994629699013], ""area_px"": 1334.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.84658,WAITING_FOR_ARM,RESETTING,,0,491306,True,106,1,1.0,0,True,acquired,,0,324.8979642812539,176.48994629699013,1334.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8979642812539, 176.48994629699013], ""area_px"": 1334.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.8665898,WAITING_FOR_ARM,RESETTING,,0,491306,True,108,1,1.0,0,True,acquired,,0,324.8979642812539,176.48994629699013,1334.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8979642812539, 176.48994629699013], ""area_px"": 1334.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.886408,WAITING_FOR_ARM,RESETTING,,0,491308,True,109,1,0.9982769340670704,0,False,,0.0017230659329296326,0,324.6448742746615,176.95422308188265,1292.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.6448742746615, 176.95422308188265], ""area_px"": 1292.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.9065998,WAITING_FOR_ARM,RESETTING,,0,491308,True,111,1,1.0,0,True,acquired,,0,324.6448742746615,176.95422308188265,1292.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.6448742746615, 176.95422308188265], ""area_px"": 1292.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.926896,WAITING_FOR_ARM,RESETTING,,0,491308,True,113,1,1.0,0,True,acquired,,0,324.6448742746615,176.95422308188265,1292.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.6448742746615, 176.95422308188265], ""area_px"": 1292.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.9463434,WAITING_FOR_ARM,RESETTING,,0,491309,True,115,1,1.0,0,True,acquired,,0,324.8358954650269,176.8891878042531,1301.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8358954650269, 176.8891878042531], ""area_px"": 1301.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.9663916,WAITING_FOR_ARM,RESETTING,,0,491309,True,118,1,1.0,0,True,acquired,,0,324.8358954650269,176.8891878042531,1301.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8358954650269, 176.8891878042531], ""area_px"": 1301.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257937.9867718,WAITING_FOR_ARM,RESETTING,,0,491310,True,119,1,1.0,0,True,acquired,,0,324.8306898288016,176.6554632426989,1324.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.8306898288016, 176.6554632426989], ""area_px"": 1324.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257938.0068676,WAITING_FOR_ARM,RESETTING,,0,491311,True,121,1,1.0,0,True,acquired,,0,324.92807745504837,176.6095812900792,1325.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.92807745504837, 176.6095812900792], ""area_px"": 1325.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257938.0280752,WAITING_FOR_ARM,RESETTING,,0,491311,True,124,1,1.0,0,True,acquired,,0,324.92807745504837,176.6095812900792,1325.5,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [324.92807745504837, 176.6095812900792], ""area_px"": 1325.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257938.0464392,WAITING_FOR_ARM,RESETTING,,0,491312,True,125,1,1.0,0,True,acquired,,0,325.2416280267903,176.8887171561051,1294.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [325.2416280267903, 176.8887171561051], ""area_px"": 1294.0, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257938.066552,WAITING_FOR_ARM,RESETTING,,0,491313,True,127,2,0.832514573006064,0,False,,0.167485426993936,0,325.4761904761904,179.40071877807725,742.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [325.4761904761904, 179.40071877807725], ""area_px"": 742.0, ""has_hole"": false}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.5902891434806, 219.3938897981451], ""area_px"": 305.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
1784257938.0868454,WAITING_FOR_ARM,RESETTING,,0,491313,True,129,2,1.0,0,True,acquired,,0,325.4761904761904,179.40071877807725,742.0,"[{""bbox"": [306, 158, 38, 38], ""centroid"": [325.4761904761904, 179.40071877807725], ""area_px"": 742.0, ""has_hole"": false}, {""bbox"": [328, 210, 18, 20], ""centroid"": [336.5902891434806, 219.3938897981451], ""area_px"": 305.5, ""has_hole"": true}]",0.0,0.0,0.0,0.0
